Date Time,Open,High,Low,Close,Volume,,,
2014-10-14 15:30:00,7952,7952,7845.55,7895.25,6220750,,,
2014-10-16 15:30:00,7869.95,7919.2,7757.1,7778.1,7138350,,,
2014-10-17 15:30:00,7804,7872.65,7752.2,7817.05,7435575,,,
2014-10-20 15:30:00,7920,7940.15,7882.05,7897.25,6213700,,,
2014-10-21 15:30:00,7915.5,7959,7890.65,7946.4,6666200,,,
2014-10-22 15:30:00,8010.1,8022.55,7992.1,8013.8,4468200,,,
2014-10-23 15:30:00,8036.15,8039.5,8014.95,8023.85,789125,,,
2014-10-27 15:30:00,8061.5,8061.5,7993,7998,4245600,,,
2014-10-28 15:30:00,8010.05,8051.4,8003.1,8040.35,5471975,,,
2014-10-29 15:30:00,8081.25,8095,8057,8089.15,5088300,,,
2014-10-30 15:30:00,8082.75,8172.25,8082.7,8166.6,6505675,,,
2014-10-31 15:30:00,8234.95,8358.3,8224.95,8352.7,13308375,,,
2014-11-03 15:30:00,8374.9,8388.7,8346.7,8361.05,7045875,,,
2014-11-05 15:30:00,8383,8412.85,8361.1,8380.15,8681850,,,
2014-11-07 15:30:00,8385,8395,8325.9,8381.65,7434425,,,
2014-11-10 15:30:00,8398,8416.55,8337.3,8379.5,7498025,,,
2014-11-11 15:30:00,8393,8407.45,8352.65,8395.85,7055125,,,
2014-11-12 15:30:00,8409.65,8447.9,8402,8418.8,8372175,,,
2014-11-13 15:30:00,8430.5,8431,8350.05,8380.1,9639575,,,
2014-11-14 15:30:00,8388,8428.8,8368.25,8416.65,6888900,,,
2014-11-17 15:30:00,8406.3,8464.9,8371,8452.95,8579800,,,
2014-11-18 15:30:00,8451,8469.4,8432.1,8451.9,5805900,,,
2014-11-19 15:30:00,8465.45,8469.9,8386,8409.55,8422350,,,
2014-11-20 15:30:00,8420.15,8428.9,8371.1,8420.35,7934075,,,
2014-11-21 15:30:00,8420.5,8512.9,8412,8492.4,9867550,,,
2014-11-24 15:30:00,8528.65,8539.9,8505.7,8535.5,7379625,,,
2014-11-25 15:30:00,8539,8540,8437.05,8466.5,15710125,,,
2014-11-26 15:30:00,8460.05,8513.4,8443.9,8479.4,11204975,,,
2014-11-27 15:30:00,8484,8499,8456.8,8493,10522275,,,
2014-11-28 15:30:00,8576.1,8668,8575,8638.35,9751675,,,
2014-12-01 15:30:00,8630,8659.95,8588.6,8595.9,8033725,,,
2014-12-02 15:30:00,8583.95,8601.75,8540,8575.35,10137400,,,
2014-12-03 15:30:00,8574.95,8594,8545,8578.75,6892650,,,
2014-12-04 15:30:00,8619.75,8628.85,8560.7,8605.75,8005050,,,
2014-12-05 15:30:00,8619.8,8622,8567.9,8582.55,5119750,,,
2014-12-08 15:30:00,8575,8589,8483.25,8489.75,10092600,,,
2014-12-09 15:30:00,8459,8477.5,8383,8393.45,11254850,,,
2014-12-10 15:30:00,8368.8,8429.9,8367.7,8406.8,8377525,,,
2014-12-11 15:30:00,8370,8394.4,8316,8342.1,10830400,,,
2014-12-12 15:30:00,8346.95,8363,8266.9,8276.9,10376375,,,
2014-12-15 15:30:00,8232,8288,8230.05,8267.2,8530225,,,
2014-12-16 15:30:00,8218.8,8227.95,8101.1,8116,17445575,,,
2014-12-17 15:30:00,8095.15,8120,8007.85,8060.85,16798675,,,
2014-12-18 15:30:00,8145,8196.7,8103.9,8180.8,12177725,,,
2014-12-19 15:30:00,8237,8277,8226,8239.85,12555525,,,
2014-12-22 15:30:00,8261,8345.5,8237.35,8334.2,11359100,,,
2014-12-23 15:30:00,8335,8370.95,8256.75,8271.55,17235650,,,
2014-12-24 15:30:00,8275,8286.8,8165.1,8182.75,16110000,,,
2014-12-26 15:30:00,8274.9,8319,8212.5,8273.75,8236375,,,
2014-12-29 15:30:00,8285,8356.85,8285,8316.45,6401625,,,
2014-12-30 15:30:00,8324,8331.5,8281.75,8317.95,5343600,,,
2014-12-31 15:30:00,8326.6,8356.35,8313.25,8337.85,5211400,,,
2015-01-01 15:30:00,8320,8356,8295.2,8343.8,3801325,,,
2015-01-02 15:30:00,8352.25,8470.9,8352.25,8458.4,9611000,,,
2015-01-05 15:30:00,8452.35,8492,8406,8422.85,9072225,,,
2015-01-06 15:30:00,8422,8422,8000,8157.9,20195750,,,
2015-01-07 15:30:00,8150,8184,8096,8141.85,12845350,,,
2015-01-08 15:30:00,8209,8274.9,8193.1,8257.25,10242625,,,
2015-01-09 15:30:00,8306.35,8334,8205,8315.5,14909600,,,
2015-01-12 15:30:00,8304,8368,8271.35,8360.55,9797375,,,
2015-01-13 15:30:00,8385,8388.9,8279.45,8316.5,10253575,,,
2015-01-14 15:30:00,8337.5,8348.15,8244,8307.35,12562925,,,
2015-01-15 15:30:00,8470,8564.15,8427.6,8515.05,20808250,,,
2015-01-16 15:30:00,8500,8554.9,8473.2,8535.05,10004500,,,
2015-01-19 15:30:00,8566.25,8588,8543,8574.1,7540400,,,
2015-01-20 15:30:00,8591.25,8731,8591.25,8717.15,12627675,,,
2015-01-21 15:30:00,8741.15,8760,8707.45,8738.5,9997675,,,
2015-01-22 15:30:00,8766,8790,8750.1,8779.15,8909275,,,
2015-01-23 15:30:00,8849.4,8875.85,8810.5,8844.4,10192725,,,
2015-01-27 15:30:00,8870,8938.8,8837.55,8922.65,14744575,,,
2015-01-28 15:30:00,8908.7,8994,8868.5,8904.65,20247600,,,
2015-01-29 15:30:00,8891,8963.85,8862.3,8948.55,17123000,,,
2015-01-30 15:30:00,9005,9029.5,8827.4,8872.65,14745700,,,
2015-02-02 15:30:00,8849.7,8925,8805.45,8859.65,10526750,,,
2015-02-03 15:30:00,8895,8908.8,8780,8809.9,12044850,,,
2015-02-04 15:30:00,8846.1,8854,8755,8776.35,9868325,,,
2015-02-05 15:30:00,8764.9,8891.9,8718.25,8751.3,14262875,,,
2015-02-06 15:30:00,8738,8763.85,8695.5,8711.9,9862700,,,
2015-02-09 15:30:00,8639.95,8644,8553.25,8562.9,11767950,,,
2015-02-10 15:30:00,8499.95,8683.5,8498.1,8611.4,16999975,,,
2015-02-11 15:30:00,8655.15,8698,8610.75,8670.9,9283975,,,
2015-02-12 15:30:00,8720,8770,8626,8752.2,12231200,,,
2015-02-13 15:30:00,8785,8870.65,8762.7,8841.55,11008400,,,
2015-02-16 15:30:00,8868.65,8904.95,8829.1,8845.05,9287700,,,
2015-02-18 15:30:00,8848,8927.7,8837.55,8891.3,8798750,,,
2015-02-19 15:30:00,8900,8939,8802.55,8916.15,12956475,,,
2015-02-20 15:30:00,8905.25,8920,8830.2,8849.45,13667600,,,
2015-02-23 15:30:00,8945,8945,8735.2,8753.45,16522400,,,
2015-02-24 15:30:00,8760,8814,8726,8773.3,15295750,,,
2015-02-25 15:30:00,8825,8847.9,8750.1,8767.15,15137725,,,
2015-02-26 15:30:00,8781.1,8781.1,8671.15,8684.8,15784975,,,
2015-02-27 15:30:00,8769,8900,8752.3,8889.95,13760250,,,
2015-02-28 15:30:00,8960.55,8993.25,8791,8964.65,27567500,,,
2015-03-02 15:30:00,9025.15,9033,8944.1,9000.7,12981700,,,
2015-03-03 15:30:00,9000,9063.7,8971,9054.85,10850675,,,
2015-03-04 15:30:00,9148,9191,8926,8956.35,15474950,,,
2015-03-05 15:30:00,8957.1,9012.4,8882,8988.75,12752850,,,
2015-03-09 15:30:00,8855.25,8934.7,8768.3,8784.85,14900250,,,
2015-03-10 15:30:00,8785.05,8815.2,8712.8,8760.3,12048050,,,
2015-03-11 15:30:00,8760,8809.9,8727,8752.15,10521900,,,
2015-03-12 15:30:00,8800.05,8824.4,8772.15,8813.05,7903300,,,
2015-03-13 15:30:00,8873.9,8873.9,8652.15,8674.4,16979800,,,
2015-03-16 15:30:00,8670,8694,8640.05,8665.6,7725250,,,
2015-03-17 15:30:00,8714.9,8764.9,8645.15,8740.2,15163625,,,
2015-03-18 15:30:00,8775,8775,8686.8,8704.7,10242175,,,
2015-03-19 15:30:00,8765.5,8815,8612.15,8635.85,17050875,,,
2015-03-20 15:30:00,8630.05,8647,8578.3,8602.05,11011375,,,
2015-03-23 15:30:00,8619.95,8625,8552.75,8565,8114675,,,
2015-03-24 15:30:00,8551.25,8653.35,8548,8573.85,18197225,,,
2015-03-25 15:30:00,8580.1,8587.7,8522.45,8535,12656625,,,
2015-03-26 15:30:00,8489,8499.9,8328.75,8342.1,16339100,,,
2015-03-27 15:30:00,8465.25,8484.85,8357,8434.9,12420075,,,
2015-03-30 15:30:00,8474.75,8570,8452.35,8557.5,10161750,,,
2015-03-31 15:30:00,8582.35,8605.05,8498.25,8534.75,9941850,,,
2015-04-01 15:30:00,8531.1,8645.55,8512,8633.1,10421375,,,
2015-04-06 15:30:00,8662.35,8696.9,8607,8689.8,8968475,,,
2015-04-07 15:30:00,8711.65,8733,8616.9,8711.3,13531850,,,
2015-04-08 15:30:00,8749.6,8778.65,8716.1,8762.65,9110350,,,
2015-04-09 15:30:00,8797.9,8820,8716.25,8811.1,11750600,,,
2015-04-10 15:30:00,8801.2,8823,8771,8811.45,6300850,,,
2015-04-13 15:30:00,8820.05,8872.2,8790.3,8855.45,8643125,,,
2015-04-15 15:30:00,8847.9,8873.65,8757.8,8786.15,9431300,,,
2015-04-16 15:30:00,8780,8788,8671.5,8726.15,13699300,,,
2015-04-17 15:30:00,8704.7,8724.95,8627,8638.85,9422175,,,
2015-04-20 15:30:00,8638,8643,8446.35,8469.9,14906675,,,
2015-04-21 15:30:00,8439.9,8501,8376,8400.45,14826500,,,
2015-04-22 15:30:00,8428.9,8483.95,8298.3,8461.2,17998225,,,
2015-04-23 15:30:00,8500,8529.95,8364.5,8405.35,17164600,,,
2015-04-24 15:30:00,8406.95,8409,8280.9,8318.8,13192600,,,
2015-04-27 15:30:00,8340.1,8347.9,8211,8223,13385975,,,
2015-04-28 15:30:00,8210,8324.05,8193,8292.4,16224125,,,
2015-04-29 15:30:00,8222.3,8319.3,8220.1,8238.25,16073975,,,
2015-04-30 15:30:00,8214.95,8225,8136.8,8177.35,20352025,,,
2015-05-04 15:30:00,8252.1,8387.7,8250.2,8372.25,12458200,,,
2015-05-05 15:30:00,8350.1,8397.5,8309.15,8361.7,11123625,,,
2015-05-06 15:30:00,8344.7,8345.05,8111.3,8121.75,21947175,,,
2015-05-07 15:30:00,8087.7,8148.7,8020.55,8082.15,16593450,,,
2015-05-08 15:30:00,8144.7,8247,8134.7,8210.55,13872775,,,
2015-05-11 15:30:00,8256.35,8356.85,8242.6,8342.15,10707400,,,
2015-05-12 15:30:00,8329,8332,8118.9,8131.25,16774375,,,
2015-05-13 15:30:00,8180,8279.9,8096.05,8250.75,22343150,,,
2015-05-14 15:30:00,8245.1,8255,8143,8237.8,14011600,,,
2015-05-15 15:30:00,8255.55,8296,8215,8261.2,8886975,,,
2015-05-18 15:30:00,8283,8384.95,8265.25,8372.8,10291150,,,
2015-05-19 15:30:00,8301.2,8437,8264.7,8366.3,13818600,,,
2015-05-20 15:30:00,8387.65,8449.75,8376.3,8424.3,10336775,,,
2015-05-21 15:30:00,8436.35,8444,8380.55,8419.1,9024800,,,
2015-05-22 15:30:00,8401.15,8488.6,8401.15,8452.05,9290350,,,
2015-05-25 15:30:00,8439.8,8443,8351.15,8368.45,9409875,,,
2015-05-26 15:30:00,8371.95,8371.95,8310.25,8337.9,8852225,,,
2015-05-27 15:30:00,8294,8344.95,8272.4,8331.75,11507050,,,
2015-05-28 15:30:00,8348,8365.5,8260.1,8317,13402925,,,
2015-05-29 15:30:00,8324,8472,8308.5,8458.65,17013350,,,
2015-06-01 15:30:00,8450,8484.8,8421,8431.65,7749675,,,
2015-06-02 15:30:00,8436,8438.9,8210.95,8225.35,20749725,,,
2015-06-03 15:30:00,8204.7,8222,8098.7,8136.35,13231850,,,
2015-06-04 15:30:00,8137,8164.75,8055.25,8141.6,11820150,,,
2015-06-05 15:30:00,8113.9,8200,8101.45,8114.25,13506600,,,
2015-06-08 15:30:00,8113,8127.75,8031.35,8044.2,9421050,,,
2015-06-09 15:30:00,8024.7,8064,8001.1,8030.6,9644500,,,
2015-06-10 15:30:00,8025.3,8154,8011,8120.05,12941750,,,
2015-06-11 15:30:00,8151.35,8156,7950,7959.2,17442900,,,
2015-06-12 15:30:00,7949,7994,7931,7978.7,10181875,,,
2015-06-15 15:30:00,7968,8065,7944,8009.2,12555600,,,
2015-06-16 15:30:00,7988,8063.8,7946.25,8047,11215575,,,
2015-06-17 15:30:00,8095.15,8127,8042.1,8079.05,13464700,,,
2015-06-18 15:30:00,8099,8178.7,8089.45,8157.55,13697225,,,
2015-06-19 15:30:00,8181,8250.25,8181,8237.6,11431925,,,
2015-06-22 15:30:00,8265.55,8375,8251,8353.15,14092050,,,
2015-06-23 15:30:00,8364,8397.9,8330.15,8377.4,10396875,,,
2015-06-24 15:30:00,8386.25,8418.85,8322.25,8350.3,11652125,,,
2015-06-25 15:30:00,8340,8433,8332.15,8397.1,12864775,,,
2015-06-26 15:30:00,8361,8414,8340,8381.65,11198550,,,
2015-06-29 15:30:00,8262.25,8334,8191.4,8319.15,17148075,,,
2015-06-30 15:30:00,8319,8388,8293.05,8377.8,10953775,,,
2015-07-01 15:30:00,8370,8480,8360.25,8455.2,11301550,,,
2015-07-02 15:30:00,8474.9,8477.9,8426,8438.3,9234450,,,
2015-07-03 15:30:00,8440,8497,8405.65,8488,9119650,,,
2015-07-06 15:30:00,8418,8547.7,8389.2,8537.75,14712925,,,
2015-07-07 15:30:00,8536,8561.05,8481.1,8516.6,10520150,,,
2015-07-08 15:30:00,8449,8464,8342.4,8378,20539775,,,
2015-07-09 15:30:00,8390,8416,8332,8346.1,9957450,,,
2015-07-10 15:30:00,8380.15,8402.75,8326.05,8385.55,10351600,,,
2015-07-13 15:30:00,8401.65,8493.9,8360.55,8481.95,13111525,,,
2015-07-14 15:30:00,8489.8,8503.55,8440,8465.9,9336300,,,
2015-07-15 15:30:00,8464,8549.75,8464,8542.05,9507500,,,
2015-07-16 15:30:00,8560.25,8633.9,8541,8626.65,9556725,,,
2015-07-17 15:30:00,8640,8652.8,8610,8625.05,6710625,,,
2015-07-20 15:30:00,8625.5,8647.7,8576.65,8628.25,7428000,,,
2015-07-21 15:30:00,8621.55,8649.85,8532.3,8545,9774125,,,
2015-07-22 15:30:00,8500.2,8664.75,8491,8648.4,12469150,,,
2015-07-23 15:30:00,8650,8667,8580.55,8603.7,10649725,,,
2015-07-24 15:30:00,8598.25,8598.25,8524.15,8534.35,7992600,,,
2015-07-27 15:30:00,8504.9,8504.9,8365,8372.8,13531225,,,
2015-07-28 15:30:00,8373.25,8411,8331,8350.95,13291600,,,
2015-07-29 15:30:00,8385.5,8388,8336.85,8377.65,11310175,,,
2015-07-30 15:30:00,8401,8459.95,8401,8420.7,12494700,,,
2015-07-31 15:30:00,8483.4,8579.95,8477.65,8569.65,10595625,,,
2015-08-03 15:30:00,8558,8590,8550,8561.7,5266275,,,
2015-08-04 15:30:00,8570,8577.8,8450,8547.55,14365500,,,
2015-08-05 15:30:00,8556,8618,8551,8592.65,7510600,,,
2015-08-06 15:30:00,8594.4,8641.05,8566.5,8615,7541375,,,
2015-08-07 15:30:00,8599,8619,8575.2,8594.1,5624000,,,
2015-08-10 15:30:00,8588.9,8647.9,8503,8544.3,9290950,,,
2015-08-11 15:30:00,8545.3,8560,8461.5,8490.8,10425025,,,
2015-08-12 15:30:00,8452.3,8457,8355,8365.45,12960825,,,
2015-08-13 15:30:00,8405.05,8445,8357,8381,11551350,,,
2015-08-14 15:30:00,8444.9,8553,8402.1,8542.7,13359925,,,
2015-08-17 15:30:00,8529.15,8540.55,8411,8488.05,11243650,,,
2015-08-18 15:30:00,8504.95,8531.95,8437.25,8481.7,9367475,,,
2015-08-19 15:30:00,8460,8534.65,8426.75,8505.4,9514625,,,
2015-08-20 15:30:00,8468,8506.35,8358.4,8380.05,14286800,,,
2015-08-21 15:30:00,8280,8324.9,8222,8306.35,16946375,,,
2015-08-24 15:30:00,8010.1,8074,7771,7806.35,33587775,,,
2015-08-25 15:30:00,7894.75,7926.25,7665,7896.2,24475100,,,
2015-08-26 15:30:00,7860,7939,7785.1,7800.7,18801825,,,
2015-08-27 15:30:00,7891.35,7963.25,7856.15,7948,18266400,,,
2015-08-28 15:30:00,8101.1,8125,7983.15,8022.7,16999275,,,
2015-08-31 15:30:00,7993,8068.4,7961,8000.05,13474125,,,
2015-09-01 15:30:00,7926.25,7946.5,7751.4,7798.8,17035800,,,
2015-09-02 15:30:00,7860,7874.1,7721.3,7742.15,17406125,,,
2015-09-03 15:30:00,7794.9,7869.45,7759,7842.55,12289300,,,
2015-09-04 15:30:00,7799.7,7800,7632.2,7664.35,19527475,,,
2015-09-07 15:30:00,7677.75,7725.7,7560.1,7574.5,13723475,,,
2015-09-08 15:30:00,7592,7752.9,7558.1,7719.4,17403350,,,
2015-09-09 15:30:00,7838,7865,7783.1,7826.7,17166025,,,
2015-09-10 15:30:00,7735,7838,7690.05,7808.25,16304325,,,
2015-09-11 15:30:00,7842.2,7878,7760,7789.35,13494700,,,
2015-09-14 15:30:00,7798.7,7888.8,7765.5,7875.2,10267500,,,
2015-09-15 15:30:00,7869,7887.9,7801,7828.55,10660900,,,
2015-09-16 15:30:00,7897,7919,7852.45,7896.3,11207850,,,
2015-09-18 15:30:00,7965,8059,7954.4,7982.55,18032250,,,
2015-09-21 15:30:00,7912.5,7992,7902,7980.05,14419700,,,
2015-09-22 15:30:00,8011.35,8013.9,7776.4,7797.1,21770600,,,
2015-09-23 15:30:00,7718,7889,7713.95,7855.45,17834775,,,
2015-09-24 15:30:00,7826.5,7896,7797.15,7870.35,16736100,,,
2015-09-28 15:30:00,7890.15,7929.8,7817.8,7825.5,10289650,,,
2015-09-29 15:30:00,7720,7969.9,7705,7875.85,23134250,,,
2015-09-30 15:30:00,7929,7989.8,7894,7980.35,13340675,,,
2015-10-01 15:30:00,8034,8037,7952.1,7976.95,11741250,,,
2015-10-05 15:30:00,8034.95,8145,8030.55,8132.8,11901500,,,
2015-10-06 15:30:00,8190.2,8190.2,8105.05,8160.55,11078950,,,
2015-10-07 15:30:00,8163,8204.7,8142.15,8194.65,11014900,,,
2015-10-08 15:30:00,8199,8199,8127.35,8157.25,9503750,,,
2015-10-09 15:30:00,8207.7,8248.9,8152.55,8205.35,12710375,,,
2015-10-12 15:30:00,8226.65,8247,8136.5,8149.6,10050225,,,
2015-10-13 15:30:00,8146.6,8162.45,8093.6,8138.8,10905150,,,
2015-10-14 15:30:00,8110,8148,8107.15,8121.4,8489575,,,
2015-10-15 15:30:00,8164,8206.9,8141,8187,9686950,,,
2015-10-16 15:30:00,8191.55,8266.85,8151,8259.45,11260825,,,
2015-10-19 15:30:00,8260,8282.6,8242.25,8270.75,7543825,,,
2015-10-20 15:30:00,8273.55,8288.5,8226.1,8253.9,8012825,,,
2015-10-21 15:30:00,8254.9,8298,8215.5,8262.3,10597875,,,
2015-10-23 15:30:00,8321.55,8339.95,8286.2,8304.15,8892575,,,
2015-10-26 15:30:00,8400,8723.85,8257.1,8263.6,9300350,,,
2015-10-27 15:30:00,8237,8254.7,8225,8244.25,9568900,,,
2015-10-28 15:30:00,8204,8225,8140.75,8173.6,13667600,,,
2015-10-29 15:30:00,8166,8168.95,8106.4,8114.1,12111800,,,
2015-10-30 15:30:00,8142.05,8182,8066.2,8094.7,12067650,,,
2015-11-02 15:30:00,8073,8088,8022.25,8076.15,8811225,,,
2015-11-03 15:30:00,8105.15,8129.7,8055.7,8087.25,8206275,,,
2015-11-04 15:30:00,8132.55,8145,8057.65,8070.05,8770650,,,
2015-11-05 15:30:00,8053.2,8055,7975.1,7989.4,10689225,,,
2015-11-06 15:30:00,7985.05,8026,7946.95,7977.4,11174925,,,
2015-11-09 15:30:00,7820,7954.9,7790,7936.05,16977900,,,
2015-11-10 15:30:00,7895.35,7908,7791.15,7802.5,11922600,,,
2015-11-11 15:30:00,7860,7860,7812,7825.05,1767450,,,
2015-11-13 15:30:00,7765.9,7797.4,7742.55,7774.3,8502150,,,
2015-11-16 15:30:00,7738,7857.7,7725.75,7827.25,11789475,,,
2015-11-17 15:30:00,7858.9,7880.65,7801.1,7852.6,10366725,,,
2015-11-18 15:30:00,7838.35,7854.95,7725,7731.95,12972825,,,
2015-11-19 15:30:00,7791.1,7871.3,7771,7858.35,12883875,,,
2015-11-20 15:30:00,7854,7924,7822,7851.6,13967025,,,
2015-11-23 15:30:00,7872.85,7879.65,7822.2,7851.25,12653775,,,
2015-11-24 15:30:00,7826,7875.2,7806.4,7832.25,12793350,,,
2015-11-26 15:30:00,7838.55,7898.9,7838.55,7881.55,12207600,,,
2015-11-27 15:30:00,7929.05,7985,7914,7972.2,10497225,,,
2015-11-30 15:30:00,7954.5,7994.5,7952.4,7980.1,8121525,,,
2015-12-01 15:30:00,7991.15,8005.8,7961,7987.75,8002500,,,
2015-12-02 15:30:00,8003,8003,7935.2,7962.9,7531050,,,
2015-12-03 15:30:00,7929,7949,7878.55,7890.8,9404775,,,
2015-12-04 15:30:00,7835,7856.85,7810.05,7820.5,8940750,,,
2015-12-07 15:30:00,7860.2,7860.2,7790.25,7808.8,7185150,,,
2015-12-08 15:30:00,7772,7803.6,7711.55,7728.6,8337300,,,
2015-12-09 15:30:00,7707.35,7728,7627.2,7644.35,12030225,,,
2015-12-10 15:30:00,7667.65,7722,7640.05,7710.75,9629625,,,
2015-12-11 15:30:00,7712,7719.9,7586.25,7627.9,11606700,,,
2015-12-14 15:30:00,7579.35,7695.85,7579.35,7668,11882925,,,
2015-12-15 15:30:00,7663.15,7717,7636,7709.4,9078000,,,
2015-12-16 15:30:00,7740,7789.25,7729.5,7758.2,10176600,,,
2015-12-17 15:30:00,7805,7864,7745.4,7856.4,13796400,,,
2015-12-18 15:30:00,7828,7849.4,7780.3,7790.1,10921050,,,
2015-12-21 15:30:00,7774.5,7854.85,7763.65,7841.45,7941600,,,
2015-12-22 15:30:00,7836,7859,7770.75,7785.1,10088100,,,
2015-12-23 15:30:00,7822.25,7879,7822.25,7864,9921750,,,
2015-12-24 15:30:00,7884.9,7887,7828.2,7871.75,6118425,,,
2015-12-28 15:30:00,7865.15,7921,7862.25,7908.55,10140975,,,
2015-12-29 15:30:00,7922,7939,7897,7932.05,11147025,,,
2015-12-30 15:30:00,7941.15,7941.15,7892.85,7901.9,8872575,,,
2015-12-31 15:30:00,7904.5,7948.9,7891.15,7941.5,11457975,,,
2016-01-01 15:30:00,7942,7994,7922.5,7982,5857425,,,
2016-01-04 15:30:00,7934.9,7947.75,7792.6,7809.8,16308150,,,
2016-01-05 15:30:00,7831,7839,7781,7802.75,10596450,,,
2016-01-06 15:30:00,7789,7824.5,7730.3,7750.05,12153075,,,
2016-01-07 15:30:00,7678,7687.9,7570.4,7582.05,16652100,,,
2016-01-08 15:30:00,7615,7644,7593.1,7605.2,11050800,,,
2016-01-11 15:30:00,7542.7,7619,7505.4,7583.75,14846850,,,
2016-01-12 15:30:00,7599.9,7600,7501.3,7534.05,11632350,,,
2016-01-13 15:30:00,7575,7603.4,7428,7574.55,22369650,,,
2016-01-14 15:30:00,7475,7617.1,7454.35,7540.55,19102725,,,
2016-01-15 15:30:00,7545.5,7560.4,7432.6,7446.25,14368800,,,
2016-01-18 15:30:00,7456.25,7468.5,7354.85,7372.25,15230625,,,
2016-01-19 15:30:00,7394.7,7474.55,7376.55,7438.1,13631925,,,
2016-01-20 15:30:00,7358,7360,7233.8,7306.95,17077575,,,
2016-01-21 15:30:00,7364.1,7401.1,7253.1,7290.85,19015725,,,
2016-01-22 15:30:00,7350,7438.8,7334.6,7430.7,15568650,,,
2016-01-25 15:30:00,7471.1,7484,7412,7435.45,14427075,,,
2016-01-27 15:30:00,7434,7473,7415,7433.4,15695775,,,
2016-01-28 15:30:00,7431,7465,7411,7428.3,13540050,,,
2016-01-29 15:30:00,7414.45,7580,7404.6,7568.05,15507675,,,
2016-02-01 15:30:00,7593.5,7606.8,7551,7565.35,9359925,,,
2016-02-02 15:30:00,7566.2,7594.45,7448,7474.95,15222975,,,
2016-02-03 15:30:00,7408,7433,7375,7383.5,12098925,,,
2016-02-04 15:30:00,7421.1,7478.7,7377.5,7422.65,13016925,,,
2016-02-05 15:30:00,7431.25,7529,7425.55,7519.2,13202925,,,
2016-02-08 15:30:00,7495,7534.5,7369.6,7393.45,13986225,,,
2016-02-09 15:30:00,7305,7353.9,7295.55,7325.05,13944375,,,
2016-02-10 15:30:00,7268,7293.35,7194.1,7246.55,18178425,,,
2016-02-11 15:30:00,7205,7214.95,6970.2,6993.45,22233825,,,
2016-02-12 15:30:00,7030,7043,6875.55,6990,22645200,,,
2016-02-15 15:30:00,7064.75,7194.8,7059,7161.45,15371025,,,
2016-02-16 15:30:00,7202.25,7208.5,7042.5,7054.1,17069250,,,
2016-02-17 15:30:00,7059.75,7134.3,6967.3,7120.9,19330875,,,
2016-02-18 15:30:00,7186.1,7225,7126.5,7190.85,17249325,,,
2016-02-19 15:30:00,7174.5,7236.9,7151,7212.45,13038450,,,
2016-02-22 15:30:00,7221,7257.7,7211.1,7240.7,10586025,,,
2016-02-23 15:30:00,7237.75,7237.75,7096.5,7113.1,20317125,,,
2016-02-24 15:30:00,7135.75,7135.75,7008.3,7019.05,18741300,,,
2016-02-25 15:30:00,7015,7030,6961.3,6968.5,18344925,,,
2016-02-26 15:30:00,7061.15,7087,7006.1,7055.15,12809700,,,
2016-02-29 15:30:00,7052.55,7127.95,6833.65,7008.95,31017750,,,
2016-03-01 15:30:00,7051.25,7240.5,7046.15,7229.05,17759850,,,
2016-03-02 15:30:00,7328,7370,7302.75,7361.55,16714800,,,
2016-03-03 15:30:00,7401.1,7461.5,7365.2,7449.55,12831525,,,
2016-03-04 15:30:00,7469.9,7480,7405.05,7460.35,11810700,,,
2016-03-08 15:30:00,7473.2,7498,7414,7452.65,11360925,,,
2016-03-09 15:30:00,7433.25,7540,7407.55,7535.05,13324575,,,
2016-03-10 15:30:00,7583.4,7583.4,7435.25,7483.7,13688700,,,
2016-03-11 15:30:00,7485.1,7544,7447,7512.2,15471150,,,
2016-03-14 15:30:00,7550,7594,7528.05,7546.85,10802625,,,
2016-03-15 15:30:00,7545,7555.95,7470.2,7485.4,11360775,,,
2016-03-16 15:30:00,7485.2,7536,7430,7527,14207100,,,
2016-03-17 15:30:00,7588,7601.95,7487.1,7512.75,15077700,,,
2016-03-18 15:30:00,7536,7615,7527.15,7605.3,15895050,,,
2016-03-21 15:30:00,7623.5,7723.2,7615.2,7713.35,14799450,,,
2016-03-22 15:30:00,7705.25,7737,7657.2,7726.25,13659600,,,
2016-03-23 15:30:00,7696.65,7746.55,7678.2,7736.3,12288900,,,
2016-03-28 15:30:00,7715.25,7730.45,7611.5,7638.6,15136500,,,
2016-03-29 15:30:00,7629,7674.9,7597.5,7620.05,17362800,,,
2016-03-30 15:30:00,7674.45,7749,7651.1,7741,14385975,,,
2016-03-31 15:30:00,7734.95,7778.95,7718.3,7740.2,18968400,,,
2016-04-01 15:30:00,7754.85,7772.6,7704.1,7748.75,13695225,,,
2016-04-04 15:30:00,7778,7809.9,7737,7790.75,8339175,,,
2016-04-05 15:30:00,7735,7759.5,7609.95,7623.5,19685100,,,
2016-04-06 15:30:00,7645.2,7653.8,7603.45,7634.7,10226250,,,
2016-04-07 15:30:00,7629,7634.8,7555,7565.05,13869675,,,
2016-04-08 15:30:00,7540,7595.85,7540,7578.1,9017775,,,
2016-04-11 15:30:00,7580.25,7712.85,7533,7702.1,15689700,,,
2016-04-12 15:30:00,7694,7738,7685.4,7732.8,11439975,,,
2016-04-13 15:30:00,7792.5,7893.45,7791.1,7867.85,14597475,,,
2016-04-18 15:30:00,7904.5,7927.7,7851.6,7920.3,11719125,,,
